,NO_OF_CHILD,INCOME,EDUCATION_TYPE,FLAG_MOBIL,WORK_PHONE,PHONE,E_MAIL,FAMILY SIZE,BEGIN_MONTH,AGE,YEARS_EMPLOYED,TARGET,INCOME_TYPE_Commercial associate,INCOME_TYPE_Pensioner,INCOME_TYPE_State servant,INCOME_TYPE_Student,INCOME_TYPE_Working,FAMILY_TYPE_Civil marriage,FAMILY_TYPE_Married,FAMILY_TYPE_Separated,FAMILY_TYPE_Single / not married,FAMILY_TYPE_Widow,HOUSE_TYPE_Co-op apartment,HOUSE_TYPE_House / apartment,HOUSE_TYPE_Municipal apartment,HOUSE_TYPE_Office apartment,HOUSE_TYPE_Rented apartment,HOUSE_TYPE_With parents,GENDER_F,GENDER_M,CAR_N,CAR_Y,REALITY_N,REALITY_Y
12135,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-1.4292364916650342,-0.8589518611467368,-0.9975816440655025,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
12136,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-1.4292364916650342,-0.9806113160352686,-0.9975816440655025,3.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
12137,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,1.9392156012894952,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12138,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,-1.528078863033662,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12139,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,1.9392156012894952,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12140,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,0.17515350540578375,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12141,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,-0.18982485925981174,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12142,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,1.5742372366238997,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12143,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,0.5401318700713792,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12144,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,0.9659399621812407,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12145,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,0.7834507798484429,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12146,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,1.391748054291102,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12147,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,1.330918326846836,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12148,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,2.060875056178027,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12149,-0.6882739753264739,1.6354616135480888,1.0,1,0,0,0,-1.4292364916650342,-1.467249135589396,1.303845976376298,5.0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12150,-0.6882739753264739,0.7941475443203471,2.0,1,0,0,0,-0.313425160935427,-1.2239302258123324,-1.6252437223678118,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
12151,-0.6882739753264739,0.7941475443203471,2.0,1,0,0,0,-0.313425160935427,-0.4939734964811413,-1.6252437223678118,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
12152,-0.6882739753264739,0.7941475443203471,2.0,1,0,0,0,-0.313425160935427,-1.2847599532565983,-1.6252437223678118,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1
12153,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,-0.8589518611467368,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12154,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,0.8442805072927088,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12155,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,1.7567264189566976,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12156,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,-0.8589518611467368,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12157,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,1.5742372366238997,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12158,0.6922837115859076,0.29311505425612316,4.0,1,1,1,0,0.8023861697941802,0.17515350540578375,0.15313216615539768,9.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12159,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.528078863033662,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12160,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.40641940814513,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12161,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.40641940814513,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12162,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.40641940814513,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12163,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.40641940814513,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12164,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.345589680700864,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12165,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.2847599532565983,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12166,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.2239302258123324,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12167,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.2239302258123324,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12168,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.1631004983680664,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12169,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.1022707709238004,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12170,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.1022707709238004,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12171,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,-1.528078863033662,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12172,-0.6882739753264739,-0.35282731440499826,4.0,1,0,0,0,-1.4292364916650342,0.4793021426271133,-0.8929712976817844,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1
12173,0.6922837115859076,0.9895175438818647,1.0,1,0,0,0,0.8023861697941802,-0.25065458670407764,-0.05608852661203872,15.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12174,0.6922837115859076,0.9895175438818647,1.0,1,0,0,0,0.8023861697941802,-0.18982485925981174,-0.05608852661203872,15.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12175,0.6922837115859076,0.9895175438818647,1.0,1,0,0,0,0.8023861697941802,-1.467249135589396,-0.05608852661203872,15.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12176,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,-0.3723140415926095,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12177,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,1.513407509179634,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12178,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,-0.06816540437127991,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12179,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,1.513407509179634,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12180,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,0.8442805072927088,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12181,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,1.2700885994025701,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12182,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,-1.1022707709238004,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12183,-0.6882739753264739,-1.4772318992241658,4.0,1,0,0,0,-0.313425160935427,-0.3723140415926095,-0.36991956576319335,15.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12184,-0.6882739753264739,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,1.0875994170697725,0.15313216615539768,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12185,-0.6882739753264739,-0.2207108238156614,4.0,1,0,0,0,-0.313425160935427,-0.737292406258205,0.15313216615539768,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12186,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,0,-0.313425160935427,0.4793021426271133,-1.6252437223678118,4.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12187,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,1,-1.4292364916650342,-1.345589680700864,0.048521819771679485,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
12188,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,1,-1.4292364916650342,-1.2239302258123324,0.048521819771679485,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
12189,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,1,-1.4292364916650342,-1.345589680700864,0.048521819771679485,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
12190,-0.6882739753264739,0.0791117386631031,4.0,1,0,0,1,-1.4292364916650342,-0.12899513181554584,0.048521819771679485,3.0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
12191,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,1.0267696896255065,-1.4160230296003755,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12192,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,-0.25065458670407764,-1.4160230296003755,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12193,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,-0.6764626788139391,-1.4160230296003755,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12194,-0.6882739753264739,0.0791117386631031,1.0,1,0,0,0,-0.313425160935427,0.9659399621812407,-1.4160230296003755,3.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12195,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,0.4793021426271133,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12196,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,-1.528078863033662,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12197,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,-0.6156329513696731,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12198,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,-0.4331437690368754,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12199,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,-0.6156329513696731,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12200,0.6922837115859076,0.34357416721881007,4.0,1,0,0,0,0.8023861697941802,1.0267696896255065,-1.6252437223678118,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12201,2.76312024195448,0.5801440019267394,4.0,1,0,0,0,1.9181975005237872,-1.1631004983680664,-0.7883609512980662,14.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
12202,2.76312024195448,0.5801440019267394,4.0,1,0,0,0,1.9181975005237872,0.17515350540578375,-0.7883609512980662,14.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
12203,2.76312024195448,0.5801440019267394,4.0,1,0,0,0,1.9181975005237872,0.5401318700713792,-0.7883609512980662,14.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1
12204,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,0,-0.313425160935427,-1.40641940814513,-0.47452991214691154,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
12205,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,0,-0.313425160935427,-1.0414410434795345,-0.47452991214691154,1.0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0
12206,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,1.2700885994025701,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12207,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-0.18982485925981174,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12208,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,1.2700885994025701,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12209,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-0.9806113160352686,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12210,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,0.9051102347369747,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12211,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-1.345589680700864,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12212,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,1.7567264189566976,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12213,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,1.7567264189566976,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12214,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-0.737292406258205,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12215,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-0.4939734964811413,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12216,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,-0.18982485925981174,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12217,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,0.17515350540578375,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12218,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,0.6617913249599111,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12219,-0.6882739753264739,-0.566830251998108,4.0,1,0,0,0,-0.313425160935427,1.8783858738452293,0.8854045908414251,6.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12220,-0.6882739753264739,1.6909049510651264,4.0,1,0,0,0,-0.313425160935427,0.4793021426271133,0.8854045908414251,8.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12221,-0.6882739753264739,1.6909049510651264,4.0,1,0,0,0,-0.313425160935427,1.0267696896255065,0.8854045908414251,8.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12222,-0.6882739753264739,1.6909049510651264,4.0,1,0,0,0,-0.313425160935427,0.2968129602943156,0.8854045908414251,8.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
12223,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,-0.25065458670407764,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12224,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,-1.1022707709238004,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12225,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,1.5742372366238997,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12226,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,2.060875056178027,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12227,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,0.6009615975156452,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12228,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,-0.8589518611467368,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12229,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,0.5401318700713792,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12230,-0.6882739753264739,-0.566830251998108,2.0,1,0,0,0,-0.313425160935427,-1.0414410434795345,0.46696320530655233,6.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
12231,-0.6882739753264739,0.0791117386631031,4.0,1,1,1,0,-1.4292364916650342,0.2968129602943156,-0.36991956576319335,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
12232,-0.6882739753264739,0.0791117386631031,4.0,1,1,1,0,-1.4292364916650342,0.2968129602943156,-0.36991956576319335,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
12233,-0.6882739753264739,0.0791117386631031,4.0,1,1,1,0,-1.4292364916650342,-1.467249135589396,-0.36991956576319335,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
12234,-0.6882739753264739,0.0791117386631031,4.0,1,1,1,0,-1.4292364916650342,-1.0414410434795345,-0.36991956576319335,11.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0
12235,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.06816540437127991,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12236,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.5548032239254073,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12237,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.5548032239254073,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12238,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.007335676927014001,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12239,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,1.6958966915124316,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12240,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.3723140415926095,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12241,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.4331437690368754,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12242,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,0.2968129602943156,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12243,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.737292406258205,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12244,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.3723140415926095,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12245,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.06816540437127991,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12246,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-1.2847599532565983,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12247,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.9806113160352686,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12248,0.6922837115859076,-0.9762021307533797,1.0,1,0,0,1,0.8023861697941802,-0.737292406258205,-0.8929712976817844,1.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1
12249,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,1.0875994170697725,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12250,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,-0.3723140415926095,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12251,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,-0.12899513181554584,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12252,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,-0.25065458670407764,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12253,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,0.9659399621812407,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12254,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,0.2968129602943156,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
12255,-0.6882739753264739,-0.2207108238156614,1.0,1,0,0,1,-0.313425160935427,-1.0414410434795345,0.048521819771679485,10.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1
